time,value
121167,859
121168,-45
121169,-776
121170,-1172
121171,-1335
121172,-1492
121173,-1748
121174,-1980
121175,-1941
121176,-1504
121177,-810
121178,-191
121179,68
121180,-67
121181,-393
121182,-675
121183,-828
121184,-915
121185,-962
121186,-788
121187,-82
121188,1291
121189,2983
121190,4186
121191,4060
121192,2329
121193,-403
121194,-2895
121195,-3965
121196,-3210
121197,-1237
121198,728
121199,1581
121200,963
121201,-641
121202,-2291
121203,-3153
121204,-2862
121205,-1520
121206,545
121207,2991
121208,5513
121209,7741
121210,9191
121211,9364
121212,7968
121213,5119
121214,1363
121215,-2488
121216,-5620
121217,-7440
121218,-7704
121219,-6527
121220,-4320
121221,-1681
121222,768
121223,2551
121224,3463
121225,3571
121226,3109
121227,2319
121228,1354
121229,308
121230,-695
121231,-1446
121232,-1721
121233,-1421
121234,-697
121235,88
121236,537
121237,439
121238,-126
121239,-863
121240,-1464
121241,-1787
121242,-1899
121243,-1979
121244,-2166
121245,-2461
121246,-2738
121247,-2823
121248,-2583
121249,-1958
121250,-965
121251,324
121252,1781
121253,3221
121254,4413
121255,5124
121256,5176
121257,4497
121258,3148
121259,1309
121260,-750
121261,-2725
121262,-4332
121263,-5358
121264,-5697
121265,-5349
121266,-4403
121267,-3014
121268,-1386
121269,241
121270,1627
121271,2589
121272,3058
121273,3090
121274,2816
121275,2348
121276,1718
121277,902
121278,-84
121279,-1097
121280,-1878
121281,-2171
121282,-1878
121283,-1122
121284,-174
121285,718
121286,1441
121287,2006
121288,2422
121289,2604
121290,2399
121291,1735
121292,751
121293,-219
121294,-843
121295,-999
121296,-848
121297,-694
121298,-733
121299,-909
121300,-985
121301,-768
121302,-290
121303,212
121304,492
121305,498
121306,397
121307,396
121308,537
121309,640
121310,472
121311,-24
121312,-636
121313,-1028
121314,-998
121315,-637
121316,-239
121317,-54
121318,-93
121319,-161
121320,-74
121321,149
121322,301
121323,193
121324,-141
121325,-453
121326,-503
121327,-289
121328,-40
121329,34
121330,37
121331,382
121332,1450
121333,3121
121334,4627
121335,4926
121336,3415
121337,466
121338,-2657
121339,-4508
121340,-4343
121341,-2559
121342,-394
121343,883
121344,727
121345,-487
121346,-1868
121347,-2649
121348,-2578
121349,-1846
121350,-728
121351,688
121352,2463
121353,4520
121354,6434
121355,7505
121356,7118
121357,5112
121358,1906
121359,-1696
121360,-4863
121361,-7021
121362,-7934
121363,-7632
121364,-6308
121365,-4279
121366,-1959
121367,209
121368,1878
121369,2901
121370,3324
121371,3275
121372,2835
121373,2032
121374,944
121375,-186
121376,-989
121377,-1171
121378,-752
121379,-128
121380,137
121381,-328
121382,-1440
121383,-2705
121384,-3531
121385,-3603
121386,-3037
121387,-2230
121388,-1541
121389,-1049
121390,-566
121391,147
121392,1144
121393,2238
121394,3139
121395,3670
121396,3866
121397,3897
121398,3895
121399,3818
121400,3485
121401,2716
121402,1487
121403,-25
121404,-1531
121405,-2762
121406,-3561
121407,-3887
121408,-3758
121409,-3207
121410,-2276
121411,-1061
121412,260
121413,1454
121414,2298
121415,2663
121416,2558
121417,2101
121418,1456
121419,756
121420,70
121421,-577
121422,-1156
121423,-1599
121424,-1811
121425,-1726
121426,-1357
121427,-809
121428,-224
121429,299
121430,745
121431,1150
121432,1520
121433,1768
121434,1737
121435,1303
121436,492
121437,-499
121438,-1380
121439,-1923
121440,-2063
121441,-1894
121442,-1567
121443,-1187
121444,-792
121445,-397
121446,-49
121447,180
121448,266
121449,283
121450,365
121451,587
121452,860
121453,966
121454,710
121455,94
121456,-650
121457,-1208
121458,-1403
121459,-1293
121460,-1057
121461,-767
121462,-250
121463,778
121464,2392
121465,4202
121466,5424
121467,5306
121468,3654
121469,1067
121470,-1325
121471,-2491
121472,-2101
121473,-701
121474,628
121475,905
121476,-227
121477,-2388
121478,-4732
121479,-6373
121480,-6720
121481,-5563
121482,-3022
121483,542
121484,4573
121485,8358
121486,11126
121487,12228
121488,11330
121489,8518
121490,4283
121491,-609
121492,-5276
121493,-8896
121494,-10874
121495,-10983
121496,-9423
121497,-6750
121498,-3657
121499,-725
121500,1721
121501,3576
121502,4794
121503,5273
121504,4908
121505,3764
121506,2207
121507,800
121508,-8
121509,-198
121510,-232
121511,-748
121512,-2091
121513,-4009
121514,-5766
121515,-6596
121516,-6180
121517,-4802
121518,-3100
121519,-1607
121520,-459
121521,551
121522,1657
121523,2830
121524,3761
121525,4107
121526,3790
121527,3070
121528,2357
121529,1909
121530,1672
121531,1377
121532,788
121533,-100
121534,-1070
121535,-1863
121536,-2356
121537,-2597
121538,-2684
121539,-2623
121540,-2298
121541,-1588
121542,-501
121543,766
121544,1914
121545,2691
121546,2998
121547,2877
121548,2431
121549,1765
121550,977
121551,195
121552,-409
121553,-678
121554,-554
121555,-124
121556,413
121557,839
121558,1017
121559,931
121560,660
121561,330
121562,66
121563,-49
121564,3
121565,158
121566,292
121567,281
121568,75
121569,-262
121570,-591
121571,-786
121572,-800
121573,-643
121574,-311
121575,272
121576,1186
121577,2363
121578,3467
121579,3958
121580,3364
121581,1624
121582,-762
121583,-2899
121584,-3949
121585,-3579
121586,-2142
121587,-467
121588,588
121589,553
121590,-501
121591,-2090
121592,-3595
121593,-4488
121594,-4441
121595,-3323
121596,-1211
121597,1597
121598,4577
121599,7068
121600,8458
121601,8369
121602,6777
121603,3983
121604,509
121605,-3035
121606,-6053
121607,-8057
121608,-8767
121609,-8185
121610,-6602
121611,-4482
121612,-2275
121613,-269
121614,1424
121615,2754
121616,3613
121617,3843
121618,3388
121619,2449
121620,1484
121621,970
121622,1086
121623,1541
121624,1724
121625,1092
121626,-452
121627,-2473
121628,-4257
121629,-5231
121630,-5253
121631,-4583
121632,-3618
121633,-2604
121634,-1542
121635,-315
121636,1122
121637,2654
121638,4073
121639,5216
121640,6028
121641,6500
121642,6574
121643,6116
121644,5012
121645,3303
121646,1230
121647,-856
121648,-2650
121649,-3998
121650,-4872
121651,-5266
121652,-5125
121653,-4386
121654,-3082
121655,-1402
121656,361
121657,1943
121658,3207
121659,4113
121660,4616
121661,4588
121662,3876
121663,2455
121664,544
121665,-1427
121666,-3014
121667,-3966
121668,-4288
121669,-4134
121670,-3626
121671,-2775
121672,-1562
121673,-90
121674,1347
121675,2385
121676,2798
121677,2633
121678,2152
121679,1614
121680,1099
121681,502
121682,-293
121683,-1234
121684,-2081
121685,-2565
121686,-2592
121687,-2303
121688,-1930
121689,-1587
121690,-1178
121691,-525
121692,411
121693,1406
121694,2079
121695,2161
121696,1693
121697,989
121698,392
121699,29
121700,-232
121701,-588
121702,-1060
121703,-1423
121704,-1384
121705,-853
121706,-60
121707,584
121708,791
121709,590
121710,266
121711,98
121712,144
121713,268
121714,371
121715,590
121716,1234
121717,2459
121718,3946
121719,4909
121720,4529
121721,2545
121722,-423
121723,-3116
121724,-4337
121725,-3662
121726,-1684
121727,365
121728,1358
121729,884
121730,-626
121731,-2273
121732,-3240
121733,-3150
121734,-2082
121735,-329
121736,1809
121737,4070
121738,6120
121739,7492
121740,7676
121741,6354
121742,3614
121743,-16
121744,-3744
121745,-6791
121746,-8622
121747,-9038
121748,-8134
121749,-6221
121750,-3738
121751,-1170
121752,1047
121753,2619
121754,3449
121755,3604
121756,3225
121757,2440
121758,1356
121759,124
121760,-1004
121761,-1719
121762,-1811
121763,-1333
121764,-638
121765,-213
121766,-391
121767,-1137
121768,-2052
121769,-2623
121770,-2541
121771,-1885
121772,-1046
121773,-450
121774,-289
121775,-432
121776,-561
121777,-405
121778,101
121779,834
121780,1632
121781,2418
121782,3212
121783,4016
121784,4693
121785,4975
121786,4589
121787,3453
121788,1751
121789,-129
121790,-1791
121791,-2995
121792,-3694
121793,-3948
121794,-3794
121795,-3206
121796,-2154
121797,-729
121798,819
121799,2152
121800,2998
121801,3276
121802,3100
121803,2663
121804,2097
121805,1421
121806,605
121807,-317
121808,-1188
121809,-1781
121810,-1927
121811,-1621
121812,-1015
121813,-314
121814,344
121815,930
121816,1454
121817,1877
121818,2070
121819,1894
121820,1318
121821,490
121822,-324
121823,-896
121824,-1165
121825,-1251
121826,-1331
121827,-1475
121828,-1588
121829,-1493
121830,-1086
121831,-453
121832,179
121833,593
121834,735
121835,725
121836,729
121837,791
121838,775
121839,473
121840,-212
121841,-1154
121842,-2064
121843,-2685
121844,-2942
121845,-2934
121846,-2752
121847,-2305
121848,-1324
121849,384
121850,2628
121851,4703
121852,5654
121853,4795
121854,2202
121855,-1195
121856,-4024
121857,-5178
121858,-4397
121859,-2368
121860,-294
121861,784
121862,502
121863,-748
121864,-2155
121865,-2967
121866,-2805
121867,-1680
121868,178
121869,2493
121870,4975
121871,7239
121872,8761
121873,8991
121874,7587
121875,4644
121876,733
121877,-3266
121878,-6485
121879,-8335
121880,-8636
121881,-7558
121882,-5478
121883,-2846
121884,-93
121885,2400
121886,4317
121887,5428
121888,5616
121889,4900
121890,3450
121891,1590
121892,-246
121893,-1614
121894,-2218
121895,-2054
121896,-1447
121897,-913
121898,-894
121899,-1509
121900,-2479
121901,-3295
121902,-3521
121903,-3047
121904,-2121
121905,-1148
121906,-417
121907,52
121908,446
121909,955
121910,1604
121911,2243
121912,2697
121913,2920
121914,3025
121915,3165
121916,3362
121917,3446
121918,3152
121919,2307
121920,958
121921,-644
121922,-2175
121923,-3384
121924,-4143
121925,-4400
121926,-4128
121927,-3323
121928,-2069
121929,-582
121930,828
121931,1884
121932,2465
121933,2629
121934,2518
121935,2233
121936,1770
121937,1088
121938,217
121939,-677
121940,-1351
121941,-1626
121942,-1491
121943,-1093
121944,-617
121945,-164
121946,278
121947,762
121948,1270
121949,1678
121950,1822
121951,1613
121952,1098
121953,435
121954,-212
121955,-750
121956,-1164
121957,-1468
121958,-1656
121959,-1704
121960,-1606
121961,-1396
121962,-1123
121963,-809
121964,-423
121965,62
121966,601
121967,1047
121968,1211
121969,980
121970,399
121971,-348
121972,-1050
121973,-1567
121974,-1843
121975,-1822
121976,-1386
121977,-405
121978,1102
121979,2810
121980,4113
121981,4386
121982,3353
121983,1331
121984,-857
121985,-2281
121986,-2399
121987,-1355
121988,102
121989,1013
121990,702
121991,-913
121992,-3307
121993,-5606
121994,-6932
121995,-6700
121996,-4752
121997,-1368
121998,2837
121999,7049
122000,10428
122001,12269
122002,12145
122003,10007
122004,6199
122005,1410
122006,-3467
122007,-7538
122008,-10127
122009,-10945
122010,-10126
122011,-8117
122012,-5468
122013,-2639
122014,65
122015,2433
122016,4239
122017,5236
122018,5275
122019,4481
122020,3292
122021,2285
122022,1843
122023,1882
122024,1876
122025,1182
122026,-503
122027,-2883
122028,-5184
122029,-6575
122030,-6620
122031,-5457
122032,-3616
122033,-1660
122034,100
122035,1616
122036,2916
122037,3917
122038,4427
122039,4319
122040,3712
122041,2969
122042,2482
122043,2393
122044,2482
122045,2317
122046,1559
122047,209
122048,-1387
122049,-2751
122050,-3556
122051,-3758
122052,-3530
122053,-3070
122054,-2452
122055,-1634
122056,-573
122057,650
122058,1813
122059,2655
122060,3006
122061,2848
122062,2289
122063,1468
122064,492
122065,-561
122066,-1590
122067,-2437
122068,-2907
122069,-2848
122070,-2238
122071,-1217
122072,-43
122073,1007
122074,1737
122075,2080
122076,2069
122077,1763
122078,1189
122079,349
122080,-698
122081,-1741
122082,-2412
122083,-2318
122084,-1281
122085,459
122086,2239
122087,3234
122088,2883
122089,1244
122090,-960
122091,-2666
122092,-3008
122093,-1780
122094,449
122095,2622
122096,3715
122097,3190
122098,1186
122099,-1625
122100,-4351
122101,-6203
122102,-6684
122103,-5644
122104,-3254
122105,49
122106,3633
122107,6783
122108,8856
122109,9443
122110,8465
122111,6177
122112,3072
122113,-257
122114,-3249
122115,-5480
122116,-6714
122117,-6917
122118,-6233
122119,-4914
122120,-3249
122121,-1511
122122,67
122123,1285
122124,1996
122125,2171
122126,1953
122127,1654
122128,1632
122129,2083
122130,2874
122131,3550
122132,3540
122133,2478
122134,424
122135,-2125
122136,-4482
122137,-6087
122138,-6728
122139,-6531
122140,-5784
122141,-4728
122142,-3456
122143,-1959
122144,-239
122145,1615
122146,3444
122147,5078
122148,6380
122149,7238
122150,7532
122151,7125
122152,5932
122153,4003
122154,1566
122155,-1016
122156,-3358
122157,-5165
122158,-6285
122159,-6680
122160,-6376
122161,-5427
122162,-3918
122163,-1990
122164,153
122165,2268
122166,4104
122167,5434
122168,6071
122169,5892
122170,4879
122171,3170
122172,1060
122173,-1049
122174,-2770
122175,-3847
122176,-4207
122177,-3934
122178,-3181
122179,-2091
122180,-784
122181,618
122182,1951
122183,3019
122184,3644
122185,3734
122186,3316
122187,2518
122188,1510
122189,450
122190,-546
122191,-1404
122192,-2074
122193,-2521
122194,-2725
122195,-2680
122196,-2391
122197,-1874
122198,-1161
122199,-313
122200,565
122201,1330
122202,1832
122203,1960
122204,1683
122205,1074
122206,292
122207,-469
122208,-1051
122209,-1384
122210,-1505
122211,-1513
122212,-1489
122213,-1433
122214,-1261
122215,-876
122216,-275
122217,398
122218,900
122219,1021
122220,717
122221,131
122222,-501
122223,-993
122224,-1279
122225,-1359
122226,-1174
122227,-569
122228,583
122229,2156
122230,3638
122231,4282
122232,3526
122233,1426
122234,-1212
122235,-3182
122236,-3546
122237,-2214
122238,-40
122239,1665
122240,1896
122241,528
122242,-1671
122243,-3543
122244,-4197
122245,-3406
122246,-1534
122247,840
122248,3275
122249,5539
122250,7434
122251,8596
122252,8520
122253,6830
122254,3600
122255,-525
122256,-4535
122257,-7469
122258,-8777
122259,-8454
122260,-6900
122261,-4662
122262,-2224
122263,63
122264,1957
122265,3285
122266,3950
122267,3957
122268,3419
122269,2524
122270,1488
122271,516
122272,-228
122273,-644
122274,-746
122275,-687
122276,-710
122277,-1024
122278,-1660
122279,-2411
122280,-2937
122281,-2970
122282,-2489
122283,-1739
122284,-1064
122285,-684
122286,-577
122287,-540
122288,-364
122289,11
122290,502
122291,1002
122292,1506
122293,2107
122294,2862
122295,3654
122296,4172
122297,4070
122298,3186
122299,1663
122300,-109
122301,-1710
122302,-2877
122303,-3565
122304,-3851
122305,-3793
122306,-3366
122307,-2519
122308,-1293
122309,128
122310,1463
122311,2456
122312,2977
122313,3038
122314,2732
122315,2155
122316,1388
122317,521
122318,-317
122319,-972
122320,-1320
122321,-1324
122322,-1041
122323,-583
122324,-48
122325,505
122326,1053
122327,1568
122328,1992
122329,2245
122330,2253
122331,1974
122332,1417
122333,646
122334,-220
122335,-1029
122336,-1627
122337,-1907
122338,-1854
122339,-1543
122340,-1102
122341,-660
122342,-301
122343,-67
122344,25
122345,-26
122346,-193
122347,-409
122348,-584
122349,-661
122350,-660
122351,-675
122352,-790
122353,-984
122354,-1112
122355,-997
122356,-581
122357,-15
122358,405
122359,422
122360,-8
122361,-695
122362,-1354
122363,-1798
122364,-2001
122365,-1996
122366,-1706
122367,-912
122368,555
122369,2530
122370,4378
122371,5222
122372,4458
122373,2214
122374,-580
122375,-2653
122376,-3109
122377,-1957
122378,-85
122379,1287
122380,1323
122381,-8
122382,-2020
122383,-3782
122384,-4609
122385,-4268
122386,-2872
122387,-648
122388,2179
122389,5315
122390,8266
122391,10340
122392,10855
122393,9444
122394,6264
122395,1963
122396,-2548
122397,-6399
122398,-8971
122399,-9978
122400,-9449
122401,-7669
122402,-5090
122403,-2227
122404,472
122405,2710
122406,4337
122407,5274
122408,5441
122409,4786
122410,3408
122411,1651
122412,52
122413,-908
122414,-1092
122415,-822
122416,-693
122417,-1185
122418,-2322
122419,-3648
122420,-4526
122421,-4557
122422,-3817
122423,-2744
122424,-1802
122425,-1169
122426,-686
122427,-73
122428,802
122429,1814
122430,2701
122431,3286
122432,3602
122433,3815
122434,4029
122435,4159
122436,3979
122437,3293
122438,2102
122439,607
122440,-907
122441,-2221
122442,-3224
122443,-3865
122444,-4071
122445,-3759
122446,-2920
122447,-1700
122448,-380
122449,753
122450,1546
122451,2018
122452,2275
122453,2374
122454,2270
122455,1876
122456,1185
122457,338
122458,-433
122459,-940
122460,-1128
122461,-1069
122462,-864
122463,-556
122464,-142
122465,361
122466,849
122467,1169
122468,1211
122469,995
122470,649
122471,305
122472,3
122473,-317
122474,-712
122475,-1138
122476,-1450
122477,-1506
122478,-1301
122479,-984
122480,-751
122481,-682
122482,-674
122483,-538
122484,-177
122485,296
122486,619
122487,569
122488,127
122489,-516
122490,-1103
122491,-1493
122492,-1697
122493,-1774
122494,-1667
122495,-1178
122496,-125
122497,1424
122498,3037
122499,4057
122500,3953
122501,2653
122502,642
122503,-1259
122504,-2305
122505,-2204
122506,-1248
122507,-160
122508,266
122509,-474
122510,-2364
122511,-4857
122512,-7072
122513,-8114
122514,-7393
122515,-4828
122516,-859
122517,3725
122518,8034
122519,11297
122520,12968
122521,12747
122522,10597
122523,6798
122524,1988
122525,-2893
122526,-6833
122527,-9086
122528,-9423
122529,-8162
122530,-5926
122531,-3314
122532,-688
122533,1788
122534,3963
122535,5564
122536,6266
122537,5939
122538,4839
122539,3541
122540,2614
122541,2242
122542,2084
122543,1504
122544,30
122545,-2285
122546,-4837
122547,-6802
122548,-7573
122549,-7020
122550,-5445
122551,-3319
122552,-1043
122553,1124
122554,2987
122555,4337
122556,4984
122557,4889
122558,4256
122559,3466
122560,2867
122561,2570
122562,2391
122563,1997
122564,1138
122565,-193
122566,-1761
122567,-3238
122568,-4356
122569,-4985
122570,-5111
122571,-4777
122572,-4053
122573,-3044
122574,-1892
122575,-754
122576,246
122577,1033
122578,1570
122579,1814
122580,1710
122581,1235
122582,464
122583,-423
122584,-1201
122585,-1715
122586,-1954
122587,-2021
122588,-2032
122589,-2024
122590,-1943
122591,-1716
122592,-1320
122593,-785
122594,-119
122595,740
122596,1876
122597,3239
122598,4512
122599,5148
122600,4618
122601,2772
122602,49
122603,-2614
122604,-4195
